IdProducto;IdMarca;IdPresentacion;Fecha;Cantidad
49;3;117;2019-01-01;127
49;3;118;2019-01-01;97
49;3;119;2019-01-01;85
49;3;120;2019-01-01;158
49;3;117;2019-02-01;94
49;3;118;2019-02-01;57
49;3;119;2019-02-01;105
49;3;120;2019-02-01;46
49;3;117;2019-03-01;164
49;3;118;2019-03-01;76
49;3;119;2019-03-01;177
49;3;120;2019-03-01;109
49;3;117;2019-04-01;84
49;3;118;2019-04-01;170
49;3;119;2019-04-01;113
49;3;120;2019-04-01;120
49;3;117;2019-05-01;77
49;3;118;2019-05-01;150
49;3;119;2019-05-01;123
49;3;120;2019-05-01;100
49;3;117;2019-06-01;68
49;3;118;2019-06-01;124
49;3;119;2019-06-01;139
49;3;120;2019-06-01;102
49;3;117;2019-07-01;101
49;3;118;2019-07-01;86
49;3;119;2019-07-01;108
49;3;120;2019-07-01;149
49;3;117;2019-08-01;93
49;3;118;2019-08-01;71
49;3;119;2019-08-01;60
49;3;120;2019-08-01;93
49;3;117;2019-09-01;49
49;3;118;2019-09-01;44
49;3;119;2019-09-01;51
49;3;120;2019-09-01;73
49;3;117;2019-10-01;69
49;3;118;2019-10-01;65
49;3;119;2019-10-01;108
49;3;120;2019-10-01;61
49;3;117;2019-11-01;112
49;3;118;2019-11-01;91
49;3;119;2019-11-01;50
49;3;120;2019-11-01;125
49;3;117;2019-12-01;146
49;3;118;2019-12-01;145
49;3;119;2019-12-01;68
49;3;120;2019-12-01;99
49;3;117;2020-01-01;176
49;3;118;2020-01-01;117
49;3;119;2020-01-01;132
49;3;120;2020-01-01;103
49;3;117;2020-02-01;66
49;3;118;2020-02-01;68
49;3;119;2020-02-01;47
49;3;120;2020-02-01;139
49;3;117;2020-03-01;86
49;3;118;2020-03-01;163
49;3;119;2020-03-01;107
49;3;120;2020-03-01;73
49;3;117;2020-04-01;108
49;3;118;2020-04-01;87
49;3;119;2020-04-01;86
49;3;120;2020-04-01;162
49;3;117;2020-05-01;92
49;3;118;2020-05-01;92
49;3;119;2020-05-01;74
49;3;120;2020-05-01;149
49;3;117;2020-06-01;82
49;3;118;2020-06-01;147
49;3;119;2020-06-01;85
49;3;120;2020-06-01;78
49;3;117;2020-07-01;130
49;3;118;2020-07-01;67
49;3;119;2020-07-01;158
49;3;120;2020-07-01;119
49;3;117;2020-08-01;122
49;3;118;2020-08-01;78
49;3;119;2020-08-01;130
49;3;120;2020-08-01;104
49;3;117;2020-09-01;81
49;3;118;2020-09-01;106
49;3;119;2020-09-01;71
49;3;120;2020-09-01;51
49;3;117;2020-10-01;88
49;3;118;2020-10-01;60
49;3;119;2020-10-01;148
49;3;120;2020-10-01;155
49;3;117;2020-11-01;103
49;3;118;2020-11-01;133
49;3;119;2020-11-01;89
49;3;120;2020-11-01;125
49;3;117;2020-12-01;115
49;3;118;2020-12-01;184
49;3;119;2020-12-01;80
49;3;120;2020-12-01;155
49;3;117;2021-01-01;68
49;3;118;2021-01-01;179
49;3;119;2021-01-01;166
49;3;120;2021-01-01;69
49;3;117;2021-02-01;103
49;3;118;2021-02-01;96
49;3;119;2021-02-01;60
49;3;120;2021-02-01;104
49;3;117;2021-03-01;138
49;3;118;2021-03-01;69
49;3;119;2021-03-01;150
49;3;120;2021-03-01;114
49;3;117;2021-04-01;98
49;3;118;2021-04-01;160
49;3;119;2021-04-01;80
49;3;120;2021-04-01;84
49;3;117;2021-05-01;85
49;3;118;2021-05-01;92
49;3;119;2021-05-01;145
49;3;120;2021-05-01;74
49;3;117;2021-06-01;128
49;3;118;2021-06-01;95
49;3;119;2021-06-01;80
49;3;120;2021-06-01;143
49;3;117;2021-07-01;93
49;3;118;2021-07-01;70
49;3;119;2021-07-01;130
49;3;120;2021-07-01;89
49;3;117;2021-08-01;119
49;3;118;2021-08-01;101
49;3;119;2021-08-01;97
49;3;120;2021-08-01;66
49;3;117;2021-09-01;98
49;3;118;2021-09-01;72
49;3;119;2021-09-01;50
49;3;120;2021-09-01;101
49;3;117;2021-10-01;73
49;3;118;2021-10-01;126
49;3;119;2021-10-01;114
49;3;120;2021-10-01;115
49;3;117;2021-11-01;52
49;3;118;2021-11-01;58
49;3;119;2021-11-01;152
49;3;120;2021-11-01;97
49;3;117;2021-12-01;90
49;3;118;2021-12-01;64
49;3;119;2021-12-01;104
49;3;120;2021-12-01;167
49;3;117;2022-01-01;62
49;3;118;2022-01-01;100
49;3;119;2022-01-01;91
49;3;120;2022-01-01;142
49;3;117;2022-02-01;76
49;3;118;2022-02-01;86
49;3;119;2022-02-01;96
49;3;120;2022-02-01;135
49;3;117;2022-03-01;173
49;3;118;2022-03-01;69
49;3;119;2022-03-01;123
49;3;120;2022-03-01;68
49;3;117;2022-04-01;61
49;3;118;2022-04-01;61
49;3;119;2022-04-01;119
49;3;120;2022-04-01;106
49;3;117;2022-05-01;138
49;3;118;2022-05-01;113
49;3;119;2022-05-01;77
49;3;120;2022-05-01;128
49;3;117;2022-06-01;51
49;3;118;2022-06-01;149
49;3;119;2022-06-01;92
49;3;120;2022-06-01;58
49;3;117;2022-07-01;121
49;3;118;2022-07-01;136
49;3;119;2022-07-01;50
49;3;120;2022-07-01;142
49;3;117;2022-08-01;97
49;3;118;2022-08-01;143
49;3;119;2022-08-01;142
49;3;120;2022-08-01;62
49;3;117;2022-09-01;32
49;3;118;2022-09-01;80
49;3;119;2022-09-01;68
49;3;120;2022-09-01;91
49;3;117;2022-10-01;101
49;3;118;2022-10-01;109
49;3;119;2022-10-01;118
49;3;120;2022-10-01;79
49;3;117;2022-11-01;97
49;3;118;2022-11-01;112
49;3;119;2022-11-01;144
49;3;120;2022-11-01;69
49;3;117;2022-12-01;66
49;3;118;2022-12-01;97
49;3;119;2022-12-01;133
49;3;120;2022-12-01;175
49;3;117;2023-01-01;66
49;3;118;2023-01-01;136
49;3;119;2023-01-01;169
49;3;120;2023-01-01;116
49;3;117;2023-02-01;121
49;3;118;2023-02-01;74
49;3;119;2023-02-01;70
49;3;120;2023-02-01;155
49;3;117;2023-03-01;128
49;3;118;2023-03-01;117
49;3;119;2023-03-01;71
49;3;120;2023-03-01;136
49;3;117;2023-04-01;150
49;3;118;2023-04-01;107
49;3;119;2023-04-01;166
49;3;120;2023-04-01;120
49;3;117;2023-05-01;68
49;3;118;2023-05-01;99
49;3;119;2023-05-01;141
49;3;120;2023-05-01;63
49;3;117;2023-06-01;119
49;3;118;2023-06-01;112
49;3;119;2023-06-01;104
49;3;120;2023-06-01;136
49;3;117;2023-07-01;81
49;3;118;2023-07-01;133
49;3;119;2023-07-01;97
49;3;120;2023-07-01;129
49;3;117;2023-08-01;153
49;3;118;2023-08-01;102
49;3;119;2023-08-01;122
49;3;120;2023-08-01;137
49;3;117;2023-09-01;91
49;3;118;2023-09-01;42
49;3;119;2023-09-01;81
49;3;120;2023-09-01;83
49;3;117;2023-10-01;125
49;3;118;2023-10-01;137
49;3;119;2023-10-01;92
49;3;120;2023-10-01;116
49;3;117;2023-11-01;64
49;3;118;2023-11-01;117
49;3;119;2023-11-01;131
49;3;120;2023-11-01;145
49;3;117;2023-12-01;81
49;3;118;2023-12-01;91
49;3;119;2023-12-01;126
49;3;120;2023-12-01;87
49;3;117;2024-01-01;121
49;3;118;2024-01-01;127
49;3;119;2024-01-01;70
49;3;120;2024-01-01;88
49;3;117;2024-02-01;136
49;3;118;2024-02-01;63
49;3;119;2024-02-01;78
49;3;120;2024-02-01;132
49;3;117;2024-03-01;114
49;3;118;2024-03-01;177
49;3;119;2024-03-01;113
49;3;120;2024-03-01;87
49;3;117;2024-04-01;86
49;3;118;2024-04-01;96
49;3;119;2024-04-01;84
49;3;120;2024-04-01;161
49;3;117;2024-05-01;99
49;3;118;2024-05-01;76
49;3;119;2024-05-01;109
49;3;120;2024-05-01;82
49;3;117;2024-06-01;54
49;3;118;2024-06-01;116
49;3;119;2024-06-01;99
49;3;120;2024-06-01;48
49;3;117;2024-07-01;120
49;3;118;2024-07-01;132
49;3;119;2024-07-01;136
49;3;120;2024-07-01;62
49;3;117;2024-08-01;85
49;3;118;2024-08-01;65
49;3;119;2024-08-01;108
49;3;120;2024-08-01;77
49;3;117;2024-09-01;86
49;3;118;2024-09-01;65
49;3;119;2024-09-01;105
49;3;120;2024-09-01;55
49;3;117;2024-10-01;107
49;3;118;2024-10-01;87
49;3;119;2024-10-01;70
49;3;120;2024-10-01;106
49;3;117;2024-11-01;104
49;3;118;2024-11-01;162
49;3;119;2024-11-01;66
49;3;120;2024-11-01;81
49;3;117;2024-12-01;85
49;3;118;2024-12-01;110
49;3;119;2024-12-01;73
49;3;120;2024-12-01;165
49;3;117;2025-01-01;127
49;3;118;2025-01-01;80
49;3;119;2025-01-01;65
49;3;120;2025-01-01;120
49;3;117;2025-02-01;118
49;3;118;2025-02-01;125
49;3;119;2025-02-01;71
49;3;120;2025-02-01;126
49;3;117;2025-03-01;119
49;3;118;2025-03-01;83
49;3;119;2025-03-01;91
49;3;120;2025-03-01;176
49;3;117;2025-04-01;91
49;3;118;2025-04-01;96
49;3;119;2025-04-01;110
49;3;120;2025-04-01;133
49;3;117;2025-05-01;112
49;3;118;2025-05-01;71
49;3;119;2025-05-01;47
49;3;120;2025-05-01;104
49;3;117;2025-06-01;139
49;3;118;2025-06-01;70
49;3;119;2025-06-01;128
49;3;120;2025-06-01;61
49;3;117;2025-07-01;81
49;3;118;2025-07-01;109
49;3;119;2025-07-01;62
49;3;120;2025-07-01;136
49;3;117;2025-08-01;128
49;3;118;2025-08-01;55
49;3;119;2025-08-01;129
49;3;120;2025-08-01;123
50;7;121;2009-01-01;72
50;7;122;2009-01-01;174
50;7;123;2009-01-01;151
50;7;121;2009-02-01;71
50;7;122;2009-02-01;121
50;7;123;2009-02-01;60
50;7;121;2009-03-01;124
50;7;122;2009-03-01;136
50;7;123;2009-03-01;64
50;7;121;2009-04-01;73
50;7;122;2009-04-01;165
50;7;123;2009-04-01;98
50;7;121;2009-05-01;138
50;7;122;2009-05-01;68
50;7;123;2009-05-01;98
50;7;121;2009-06-01;149
50;7;122;2009-06-01;63
50;7;123;2009-06-01;147
50;7;121;2009-07-01;92
50;7;122;2009-07-01;139
50;7;123;2009-07-01;131
50;7;121;2009-08-01;66
50;7;122;2009-08-01;88
50;7;123;2009-08-01;49
50;7;121;2009-09-01;54
50;7;122;2009-09-01;51
50;7;123;2009-09-01;104
50;7;121;2009-10-01;62
50;7;122;2009-10-01;108
50;7;123;2009-10-01;141
50;7;121;2009-11-01;98
50;7;122;2009-11-01;78
50;7;123;2009-11-01;110
50;7;121;2009-12-01;65
50;7;122;2009-12-01;122
50;7;123;2009-12-01;82
50;7;121;2010-01-01;144
50;7;122;2010-01-01;114
50;7;123;2010-01-01;67
50;7;121;2010-02-01;94
50;7;122;2010-02-01;85
50;7;123;2010-02-01;121
50;7;121;2010-03-01;98
50;7;122;2010-03-01;111
50;7;123;2010-03-01;88
50;7;121;2010-04-01;95
50;7;122;2010-04-01;63
50;7;123;2010-04-01;129
50;7;121;2010-05-01;62
50;7;122;2010-05-01;73
50;7;123;2010-05-01;117
50;7;121;2010-06-01;141
50;7;122;2010-06-01;96
50;7;123;2010-06-01;63
50;7;121;2010-07-01;104
50;7;122;2010-07-01;66
50;7;123;2010-07-01;57
50;7;121;2010-08-01;95
50;7;122;2010-08-01;146
50;7;123;2010-08-01;108
50;7;121;2010-09-01;76
50;7;122;2010-09-01;91
50;7;123;2010-09-01;66
50;7;121;2010-10-01;74
50;7;122;2010-10-01;107
50;7;123;2010-10-01;133
50;7;121;2010-11-01;69
50;7;122;2010-11-01;141
50;7;123;2010-11-01;164
50;7;121;2010-12-01;154
50;7;122;2010-12-01;150
50;7;123;2010-12-01;150
50;7;121;2011-01-01;64
50;7;122;2011-01-01;102
50;7;123;2011-01-01;117
50;7;121;2011-02-01;117
50;7;122;2011-02-01;131
50;7;123;2011-02-01;107
50;7;121;2011-03-01;110
50;7;122;2011-03-01;86
50;7;123;2011-03-01;65
50;7;121;2011-04-01;96
50;7;122;2011-04-01;108
50;7;123;2011-04-01;102
50;7;121;2011-05-01;77
50;7;122;2011-05-01;66
50;7;123;2011-05-01;105
50;7;121;2011-06-01;72
50;7;122;2011-06-01;139
50;7;123;2011-06-01;106
50;7;121;2011-07-01;122
50;7;122;2011-07-01;114
50;7;123;2011-07-01;59
50;7;121;2011-08-01;86
50;7;122;2011-08-01;91
50;7;123;2011-08-01;80
50;7;121;2011-09-01;94
50;7;122;2011-09-01;78
50;7;123;2011-09-01;92
50;7;121;2011-10-01;122
50;7;122;2011-10-01;141
50;7;123;2011-10-01;116
50;7;121;2011-11-01;148
50;7;122;2011-11-01;95
50;7;123;2011-11-01;99
50;7;121;2011-12-01;174
50;7;122;2011-12-01;190
50;7;123;2011-12-01;176
50;7;121;2012-01-01;145
50;7;122;2012-01-01;167
50;7;123;2012-01-01;84
50;7;121;2012-02-01;155
50;7;122;2012-02-01;120
50;7;123;2012-02-01;103
50;7;121;2012-03-01;152
50;7;122;2012-03-01;87
50;7;123;2012-03-01;158
50;7;121;2012-04-01;131
50;7;122;2012-04-01;147
50;7;123;2012-04-01;160
50;7;121;2012-05-01;124
50;7;122;2012-05-01;101
50;7;123;2012-05-01;92
50;7;121;2012-06-01;86
50;7;122;2012-06-01;131
50;7;123;2012-06-01;108
50;7;121;2012-07-01;130
50;7;122;2012-07-01;126
50;7;123;2012-07-01;85
50;7;121;2012-08-01;78
50;7;122;2012-08-01;53
50;7;123;2012-08-01;141
50;7;121;2012-09-01;66
50;7;122;2012-09-01;45
50;7;123;2012-09-01;35
50;7;121;2012-10-01;58
50;7;122;2012-10-01;152
50;7;123;2012-10-01;86
50;7;121;2012-11-01;70
50;7;122;2012-11-01;133
50;7;123;2012-11-01;65
50;7;121;2012-12-01;91
50;7;122;2012-12-01;157
50;7;123;2012-12-01;90
50;7;121;2013-01-01;130
50;7;122;2013-01-01;63
50;7;123;2013-01-01;131
50;7;121;2013-02-01;75
50;7;122;2013-02-01;135
50;7;123;2013-02-01;126
50;7;121;2013-03-01;79
50;7;122;2013-03-01;111
50;7;123;2013-03-01;74
50;7;121;2013-04-01;128
50;7;122;2013-04-01;119
50;7;123;2013-04-01;132
50;7;121;2013-05-01;141
50;7;122;2013-05-01;130
50;7;123;2013-05-01;121
50;7;121;2013-06-01;80
50;7;122;2013-06-01;110
50;7;123;2013-06-01;85
50;7;121;2013-07-01;78
50;7;122;2013-07-01;118
50;7;123;2013-07-01;107
50;7;121;2013-08-01;139
50;7;122;2013-08-01;84
50;7;123;2013-08-01;106
50;7;121;2013-09-01;86
50;7;122;2013-09-01;69
50;7;123;2013-09-01;61
50;7;121;2013-10-01;57
50;7;122;2013-10-01;77
50;7;123;2013-10-01;122
50;7;121;2013-11-01;69
50;7;122;2013-11-01;82
50;7;123;2013-11-01;124
50;7;121;2013-12-01;88
50;7;122;2013-12-01;71
50;7;123;2013-12-01;133
50;7;121;2014-01-01;99
50;7;122;2014-01-01;173
50;7;123;2014-01-01;99
50;7;121;2014-02-01;80
50;7;122;2014-02-01;55
50;7;123;2014-02-01;117
50;7;121;2014-03-01;119
50;7;122;2014-03-01;121
50;7;123;2014-03-01;71
50;7;121;2014-04-01;113
50;7;122;2014-04-01;70
50;7;123;2014-04-01;113
50;7;121;2014-05-01;70
50;7;122;2014-05-01;109
50;7;123;2014-05-01;73
50;7;121;2014-06-01;83
50;7;122;2014-06-01;67
50;7;123;2014-06-01;61
50;7;121;2014-07-01;104
50;7;122;2014-07-01;73
50;7;123;2014-07-01;55
50;7;121;2014-08-01;66
50;7;122;2014-08-01;58
50;7;123;2014-08-01;75
50;7;121;2014-09-01;105
50;7;122;2014-09-01;67
50;7;123;2014-09-01;35
50;7;121;2014-10-01;92
50;7;122;2014-10-01;130
50;7;123;2014-10-01;157
50;7;121;2014-11-01;64
50;7;122;2014-11-01;83
50;7;123;2014-11-01;117
50;7;121;2014-12-01;172
50;7;122;2014-12-01;178
50;7;123;2014-12-01;79
50;7;121;2015-01-01;128
50;7;122;2015-01-01;115
50;7;123;2015-01-01;61
50;7;121;2015-02-01;140
50;7;122;2015-02-01;138
50;7;123;2015-02-01;113
50;7;121;2015-03-01;140
50;7;122;2015-03-01;151
50;7;123;2015-03-01;131
50;7;121;2015-04-01;138
50;7;122;2015-04-01;139
50;7;123;2015-04-01;172
50;7;121;2015-05-01;50
50;7;122;2015-05-01;77
50;7;123;2015-05-01;116
50;7;121;2015-06-01;111
50;7;122;2015-06-01;91
50;7;123;2015-06-01;152
50;7;121;2015-07-01;129
50;7;122;2015-07-01;84
50;7;123;2015-07-01;128
50;7;121;2015-08-01;81
50;7;122;2015-08-01;57
50;7;123;2015-08-01;141
50;7;121;2015-09-01;49
50;7;122;2015-09-01;76
50;7;123;2015-09-01;42
50;7;121;2015-10-01;95
50;7;122;2015-10-01;135
50;7;123;2015-10-01;89
50;7;121;2015-11-01;138
50;7;122;2015-11-01;80
50;7;123;2015-11-01;96
50;7;121;2015-12-01;184
50;7;122;2015-12-01;177
50;7;123;2015-12-01;70
50;7;121;2016-01-01;148
50;7;122;2016-01-01;76
50;7;123;2016-01-01;82
50;7;121;2016-02-01;149
50;7;122;2016-02-01;85
50;7;123;2016-02-01;145
50;7;121;2016-03-01;150
50;7;122;2016-03-01;101
50;7;123;2016-03-01;94
50;7;121;2016-04-01;148
50;7;122;2016-04-01;114
50;7;123;2016-04-01;89
50;7;121;2016-05-01;65
50;7;122;2016-05-01;136
50;7;123;2016-05-01;53
50;7;121;2016-06-01;145
50;7;122;2016-06-01;61
50;7;123;2016-06-01;93
50;7;121;2016-07-01;136
50;7;122;2016-07-01;59
50;7;123;2016-07-01;47
50;7;121;2016-08-01;52
50;7;122;2016-08-01;109
50;7;123;2016-08-01;95
50;7;121;2016-09-01;67
50;7;122;2016-09-01;78
50;7;123;2016-09-01;62
50;7;121;2016-10-01;77
50;7;122;2016-10-01;89
50;7;123;2016-10-01;73
50;7;121;2016-11-01;51
50;7;122;2016-11-01;101
50;7;123;2016-11-01;57
50;7;121;2016-12-01;95
50;7;122;2016-12-01;90
50;7;123;2016-12-01;164
50;7;121;2017-01-01;91
50;7;122;2017-01-01;89
50;7;123;2017-01-01;169
50;7;121;2017-02-01;100
50;7;122;2017-02-01;102
50;7;123;2017-02-01;156
50;7;121;2017-03-01;111
50;7;122;2017-03-01;89
50;7;123;2017-03-01;72
50;7;121;2017-04-01;169
50;7;122;2017-04-01;134
50;7;123;2017-04-01;149
50;7;121;2017-05-01;109
50;7;122;2017-05-01;120
50;7;123;2017-05-01;110
50;7;121;2017-06-01;124
50;7;122;2017-06-01;60
50;7;123;2017-06-01;113
50;7;121;2017-07-01;109
50;7;122;2017-07-01;102
50;7;123;2017-07-01;134
50;7;121;2017-08-01;58
50;7;122;2017-08-01;95
50;7;123;2017-08-01;75
50;7;121;2017-09-01;56
50;7;122;2017-09-01;69
50;7;123;2017-09-01;42
50;7;121;2017-10-01;52
50;7;122;2017-10-01;133
50;7;123;2017-10-01;68
50;7;121;2017-11-01;142
50;7;122;2017-11-01;136
50;7;123;2017-11-01;93
50;7;121;2017-12-01;193
50;7;122;2017-12-01;74
50;7;123;2017-12-01;80
50;7;121;2018-01-01;123
50;7;122;2018-01-01;190
50;7;123;2018-01-01;154
50;7;121;2018-02-01;82
50;7;122;2018-02-01;86
50;7;123;2018-02-01;56
50;7;121;2018-03-01;163
50;7;122;2018-03-01;67
50;7;123;2018-03-01;61
50;7;121;2018-04-01;99
50;7;122;2018-04-01;165
50;7;123;2018-04-01;103
50;7;121;2018-05-01;63
50;7;122;2018-05-01;135
50;7;123;2018-05-01;125
50;7;121;2018-06-01;92
50;7;122;2018-06-01;116
50;7;123;2018-06-01;105
50;7;121;2018-07-01;73
50;7;122;2018-07-01;100
50;7;123;2018-07-01;50
50;7;121;2018-08-01;68
50;7;122;2018-08-01;112
50;7;123;2018-08-01;74
50;7;121;2018-09-01;58
50;7;122;2018-09-01;98
50;7;123;2018-09-01;97
50;7;121;2018-10-01;97
50;7;122;2018-10-01;102
50;7;123;2018-10-01;86
50;7;121;2018-11-01;57
50;7;122;2018-11-01;152
50;7;123;2018-11-01;61
50;7;121;2018-12-01;104
50;7;122;2018-12-01;127
50;7;123;2018-12-01;72
50;7;121;2019-01-01;118
50;7;122;2019-01-01;65
50;7;123;2019-01-01;140
50;7;121;2019-02-01;140
50;7;122;2019-02-01;84
50;7;123;2019-02-01;52
50;7;121;2019-03-01;64
50;7;122;2019-03-01;64
50;7;123;2019-03-01;153
50;7;121;2019-04-01;131
50;7;122;2019-04-01;56
50;7;123;2019-04-01;126
50;7;121;2019-05-01;162
50;7;122;2019-05-01;83
50;7;123;2019-05-01;114
50;7;121;2019-06-01;64
50;7;122;2019-06-01;97
50;7;123;2019-06-01;95
50;7;121;2019-07-01;104
50;7;122;2019-07-01;48
50;7;123;2019-07-01;65
50;7;121;2019-08-01;158
50;7;122;2019-08-01;134
50;7;123;2019-08-01;89
50;7;121;2019-09-01;42
50;7;122;2019-09-01;96
50;7;123;2019-09-01;94
50;7;121;2019-10-01;126
50;7;122;2019-10-01;137
50;7;123;2019-10-01;67
50;7;121;2019-11-01;83
50;7;122;2019-11-01;70
50;7;123;2019-11-01;70
50;7;121;2019-12-01;135
50;7;122;2019-12-01;97
50;7;123;2019-12-01;117
50;7;121;2020-01-01;173
50;7;122;2020-01-01;77
50;7;123;2020-01-01;119
50;7;121;2020-02-01;151
50;7;122;2020-02-01;98
50;7;123;2020-02-01;147
50;7;121;2020-03-01;142
50;7;122;2020-03-01;137
50;7;123;2020-03-01;126
50;7;121;2020-04-01;114
50;7;122;2020-04-01;154
50;7;123;2020-04-01;103
50;7;121;2020-05-01;91
50;7;122;2020-05-01;114
50;7;123;2020-05-01;57
50;7;121;2020-06-01;65
50;7;122;2020-06-01;94
50;7;123;2020-06-01;109
50;7;121;2020-07-01;112
50;7;122;2020-07-01;71
50;7;123;2020-07-01;71
50;7;121;2020-08-01;56
50;7;122;2020-08-01;86
50;7;123;2020-08-01;70
50;7;121;2020-09-01;76
50;7;122;2020-09-01;88
50;7;123;2020-09-01;72
50;7;121;2020-10-01;115
50;7;122;2020-10-01;53
50;7;123;2020-10-01;150
50;7;121;2020-11-01;51
50;7;122;2020-11-01;135
50;7;123;2020-11-01;112
50;7;121;2020-12-01;209
50;7;122;2020-12-01;156
50;7;123;2020-12-01;177
50;7;121;2021-01-01;122
50;7;122;2021-01-01;67
50;7;123;2021-01-01;97
50;7;121;2021-02-01;73
50;7;122;2021-02-01;109
50;7;123;2021-02-01;114
50;7;121;2021-03-01;168
50;7;122;2021-03-01;95
50;7;123;2021-03-01;122
50;7;121;2021-04-01;106
50;7;122;2021-04-01;89
50;7;123;2021-04-01;67
50;7;121;2021-05-01;55
50;7;122;2021-05-01;112
50;7;123;2021-05-01;81
50;7;121;2021-06-01;82
50;7;122;2021-06-01;54
50;7;123;2021-06-01;122
50;7;121;2021-07-01;62
50;7;122;2021-07-01;112
50;7;123;2021-07-01;84
50;7;121;2021-08-01;92
50;7;122;2021-08-01;76
50;7;123;2021-08-01;57
50;7;121;2021-09-01;110
50;7;122;2021-09-01;91
50;7;123;2021-09-01;95
50;7;121;2021-10-01;154
50;7;122;2021-10-01;128
50;7;123;2021-10-01;114
50;7;121;2021-11-01;137
50;7;122;2021-11-01;121
50;7;123;2021-11-01;129
50;7;121;2021-12-01;172
50;7;122;2021-12-01;66
50;7;123;2021-12-01;69
50;7;121;2022-01-01;124
50;7;122;2022-01-01;154
50;7;123;2022-01-01;114
50;7;121;2022-02-01;120
50;7;122;2022-02-01;135
50;7;123;2022-02-01;78
50;7;121;2022-03-01;93
50;7;122;2022-03-01;177
50;7;123;2022-03-01;165
50;7;121;2022-04-01;56
50;7;122;2022-04-01;138
50;7;123;2022-04-01;109
50;7;121;2022-05-01;102
50;7;122;2022-05-01;80
50;7;123;2022-05-01;65
50;7;121;2022-06-01;94
50;7;122;2022-06-01;105
50;7;123;2022-06-01;164
50;7;121;2022-07-01;81
50;7;122;2022-07-01;54
50;7;123;2022-07-01;110
50;7;121;2022-08-01;79
50;7;122;2022-08-01;122
50;7;123;2022-08-01;130
50;7;121;2022-09-01;48
50;7;122;2022-09-01;38
50;7;123;2022-09-01;43
50;7;121;2022-10-01;119
50;7;122;2022-10-01;102
50;7;123;2022-10-01;123
50;7;121;2022-11-01;74
50;7;122;2022-11-01;81
50;7;123;2022-11-01;104
50;7;121;2022-12-01;147
50;7;122;2022-12-01;173
50;7;123;2022-12-01;103
50;7;121;2023-01-01;185
50;7;122;2023-01-01;116
50;7;123;2023-01-01;139
50;7;121;2023-02-01;68
50;7;122;2023-02-01;114
50;7;123;2023-02-01;133
50;7;121;2023-03-01;117
50;7;122;2023-03-01;112
50;7;123;2023-03-01;122
50;7;121;2023-04-01;139
50;7;122;2023-04-01;71
50;7;123;2023-04-01;114
50;7;121;2023-05-01;80
50;7;122;2023-05-01;122
50;7;123;2023-05-01;59
50;7;121;2023-06-01;124
50;7;122;2023-06-01;118
50;7;123;2023-06-01;123
50;7;121;2023-07-01;127
50;7;122;2023-07-01;140
50;7;123;2023-07-01;100
50;7;121;2023-08-01;52
50;7;122;2023-08-01;52
50;7;123;2023-08-01;121
50;7;121;2023-09-01;93
50;7;122;2023-09-01;73
50;7;123;2023-09-01;89
50;7;121;2023-10-01;109
50;7;122;2023-10-01;94
50;7;123;2023-10-01;137
50;7;121;2023-11-01;55
50;7;122;2023-11-01;92
50;7;123;2023-11-01;69
50;7;121;2023-12-01;189
50;7;122;2023-12-01;111
50;7;123;2023-12-01;90
50;7;121;2024-01-01;148
50;7;122;2024-01-01;85
50;7;123;2024-01-01;75
50;7;121;2024-02-01;95
50;7;122;2024-02-01;152
50;7;123;2024-02-01;55
50;7;121;2024-03-01;146
50;7;122;2024-03-01;65
50;7;123;2024-03-01;138
50;7;121;2024-04-01;62
50;7;122;2024-04-01;65
50;7;123;2024-04-01;100
50;7;121;2024-05-01;65
50;7;122;2024-05-01;102
50;7;123;2024-05-01;98
50;7;121;2024-06-01;77
50;7;122;2024-06-01;112
50;7;123;2024-06-01;60
50;7;121;2024-07-01;88
50;7;122;2024-07-01;107
50;7;123;2024-07-01;139
50;7;121;2024-08-01;84
50;7;122;2024-08-01;127
50;7;123;2024-08-01;80
50;7;121;2024-09-01;87
50;7;122;2024-09-01;96
50;7;123;2024-09-01;72
50;7;121;2024-10-01;54
50;7;122;2024-10-01;145
50;7;123;2024-10-01;61
50;7;121;2024-11-01;111
50;7;122;2024-11-01;86
50;7;123;2024-11-01;118
50;7;121;2024-12-01;83
50;7;122;2024-12-01;189
50;7;123;2024-12-01;184
50;7;121;2025-01-01;170
50;7;122;2025-01-01;66
50;7;123;2025-01-01;86
50;7;121;2025-02-01;58
50;7;122;2025-02-01;118
50;7;123;2025-02-01;73
50;7;121;2025-03-01;144
50;7;122;2025-03-01;120
50;7;123;2025-03-01;158
50;7;121;2025-04-01;165
50;7;122;2025-04-01;55
50;7;123;2025-04-01;93
50;7;121;2025-05-01;98
50;7;122;2025-05-01;154
50;7;123;2025-05-01;116
50;7;121;2025-06-01;53
50;7;122;2025-06-01;134
50;7;123;2025-06-01;78
50;7;121;2025-07-01;76
50;7;122;2025-07-01;69
50;7;123;2025-07-01;116
50;7;121;2025-08-01;128
50;7;122;2025-08-01;146
50;7;123;2025-08-01;102
51;4;124;2009-01-01;109
51;4;125;2009-01-01;178
51;4;124;2009-02-01;129
51;4;125;2009-02-01;103
51;4;124;2009-03-01;136
51;4;125;2009-03-01;61
51;4;124;2009-04-01;179
51;4;125;2009-04-01;83
51;4;124;2009-05-01;134
51;4;125;2009-05-01;125
51;4;124;2009-06-01;86
